model,setting,source,id,label,pred,cpu_sec_per_1000,answer
bert,pretrained,ephishllm_nolink,ephishllm:3123,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:859,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:742,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4151,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1437,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4239,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:322,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4637,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2899,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4112,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:577,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3392,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:670,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1027,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1522,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2341,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1024,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4597,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3990,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1812,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:964,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1665,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3657,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3081,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4152,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:491,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:534,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2236,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4374,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:65,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4372,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2672,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:763,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1694,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3751,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4752,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4261,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1718,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:199,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3539,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1614,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2267,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1610,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3559,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1728,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1514,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4317,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3633,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3722,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1784,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3725,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1438,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3741,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4750,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3583,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3066,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:879,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3352,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:287,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1391,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4227,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:915,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2348,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3669,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4256,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:969,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2406,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3688,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:584,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:144,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3683,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:290,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1047,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4694,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:841,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4214,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4403,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2897,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4083,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4753,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:1532,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:721,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4294,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:132,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2803,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:838,0,1,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:677,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3852,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3792,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2650,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:296,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:3441,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:2361,0,0,165.6,
bert,pretrained,ephishllm_nolink,ephishllm:4422,0,0,165.6,
modernbert,pretrained,nazario,nazario:1523,1,1,1055.8,
modernbert,pretrained,nazario,nazario:270,1,1,1055.8,
modernbert,pretrained,nazario,nazario:353,1,1,1055.8,
modernbert,pretrained,nazario,nazario:354,1,1,1055.8,
modernbert,pretrained,nazario,nazario:916,1,0,1055.8,
modernbert,pretrained,nazario,nazario:240,1,1,1055.8,
modernbert,pretrained,nazario,nazario:352,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1372,1,1,1055.8,
modernbert,pretrained,nazario,nazario:416,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1046,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1188,1,0,1055.8,
modernbert,pretrained,nazario,nazario:351,1,1,1055.8,
modernbert,pretrained,nazario,nazario:65,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1243,1,1,1055.8,
modernbert,pretrained,nazario,nazario:30,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1265,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1316,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1504,1,1,1055.8,
modernbert,pretrained,nazario,nazario:175,1,0,1055.8,
modernbert,pretrained,nazario,nazario:168,1,0,1055.8,
modernbert,pretrained,nazario,nazario:985,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1359,1,0,1055.8,
modernbert,pretrained,nazario,nazario:532,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1173,1,0,1055.8,
modernbert,pretrained,nazario,nazario:522,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1520,1,1,1055.8,
modernbert,pretrained,nazario,nazario:438,1,1,1055.8,
modernbert,pretrained,nazario,nazario:239,1,1,1055.8,
modernbert,pretrained,nazario,nazario:765,1,1,1055.8,
modernbert,pretrained,nazario,nazario:59,1,0,1055.8,
modernbert,pretrained,nazario,nazario:405,1,0,1055.8,
modernbert,pretrained,nazario,nazario:711,1,0,1055.8,
modernbert,pretrained,nazario,nazario:478,1,0,1055.8,
modernbert,pretrained,nazario,nazario:162,1,1,1055.8,
modernbert,pretrained,nazario,nazario:888,1,1,1055.8,
modernbert,pretrained,nazario,nazario:859,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1182,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1542,1,0,1055.8,
modernbert,pretrained,nazario,nazario:471,1,0,1055.8,
modernbert,pretrained,nazario,nazario:184,1,1,1055.8,
modernbert,pretrained,nazario,nazario:701,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1288,1,0,1055.8,
modernbert,pretrained,nazario,nazario:494,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1216,1,1,1055.8,
modernbert,pretrained,nazario,nazario:380,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1381,1,1,1055.8,
modernbert,pretrained,nazario,nazario:692,1,1,1055.8,
modernbert,pretrained,nazario,nazario:610,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1321,1,0,1055.8,
modernbert,pretrained,nazario,nazario:339,1,0,1055.8,
modernbert,pretrained,nazario,nazario:124,1,0,1055.8,
modernbert,pretrained,nazario,nazario:974,1,0,1055.8,
modernbert,pretrained,nazario,nazario:275,1,1,1055.8,
modernbert,pretrained,nazario,nazario:986,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1144,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1259,1,1,1055.8,
modernbert,pretrained,nazario,nazario:806,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1156,1,1,1055.8,
modernbert,pretrained,nazario,nazario:672,1,1,1055.8,
modernbert,pretrained,nazario,nazario:23,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1189,1,0,1055.8,
modernbert,pretrained,nazario,nazario:203,1,1,1055.8,
modernbert,pretrained,nazario,nazario:371,1,0,1055.8,
modernbert,pretrained,nazario,nazario:49,1,0,1055.8,
modernbert,pretrained,nazario,nazario:824,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1430,1,1,1055.8,
modernbert,pretrained,nazario,nazario:670,1,1,1055.8,
modernbert,pretrained,nazario,nazario:617,1,1,1055.8,
modernbert,pretrained,nazario,nazario:271,1,1,1055.8,
modernbert,pretrained,nazario,nazario:428,1,1,1055.8,
modernbert,pretrained,nazario,nazario:720,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1211,1,0,1055.8,
modernbert,pretrained,nazario,nazario:123,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1376,1,0,1055.8,
modernbert,pretrained,nazario,nazario:237,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1203,1,0,1055.8,
modernbert,pretrained,nazario,nazario:198,1,1,1055.8,
modernbert,pretrained,nazario,nazario:199,1,0,1055.8,
modernbert,pretrained,nazario,nazario:914,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1102,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1247,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1235,1,0,1055.8,
modernbert,pretrained,nazario,nazario:99,1,1,1055.8,
modernbert,pretrained,nazario,nazario:332,1,0,1055.8,
modernbert,pretrained,nazario,nazario:51,1,1,1055.8,
modernbert,pretrained,nazario,nazario:70,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1362,1,1,1055.8,
modernbert,pretrained,nazario,nazario:76,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1000,1,1,1055.8,
modernbert,pretrained,nazario,nazario:922,1,1,1055.8,
modernbert,pretrained,nazario,nazario:141,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1446,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1179,1,1,1055.8,
modernbert,pretrained,nazario,nazario:988,1,0,1055.8,
modernbert,pretrained,nazario,nazario:907,1,1,1055.8,
modernbert,pretrained,nazario,nazario:993,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1531,1,0,1055.8,
modernbert,pretrained,nazario,nazario:220,1,0,1055.8,
modernbert,pretrained,nazario,nazario:331,1,1,1055.8,
modernbert,pretrained,nazario,nazario:926,1,1,1055.8,
modernbert,pretrained,nazario,nazario:185,1,1,1055.8,
modernbert,pretrained,nazario,nazario:381,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1277,1,1,1055.8,
modernbert,pretrained,nazario,nazario:261,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1420,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1027,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1435,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1450,1,1,1055.8,
modernbert,pretrained,nazario,nazario:135,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1461,1,0,1055.8,
modernbert,pretrained,nazario,nazario:490,1,0,1055.8,
modernbert,pretrained,nazario,nazario:527,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1548,1,0,1055.8,
modernbert,pretrained,nazario,nazario:774,1,0,1055.8,
modernbert,pretrained,nazario,nazario:67,1,0,1055.8,
modernbert,pretrained,nazario,nazario:383,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1252,1,0,1055.8,
modernbert,pretrained,nazario,nazario:309,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1212,1,0,1055.8,
modernbert,pretrained,nazario,nazario:976,1,1,1055.8,
modernbert,pretrained,nazario,nazario:940,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1539,1,0,1055.8,
modernbert,pretrained,nazario,nazario:869,1,1,1055.8,
modernbert,pretrained,nazario,nazario:718,1,0,1055.8,
modernbert,pretrained,nazario,nazario:415,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1098,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1040,1,0,1055.8,
modernbert,pretrained,nazario,nazario:29,1,0,1055.8,
modernbert,pretrained,nazario,nazario:367,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1421,1,1,1055.8,
modernbert,pretrained,nazario,nazario:485,1,1,1055.8,
modernbert,pretrained,nazario,nazario:631,1,0,1055.8,
modernbert,pretrained,nazario,nazario:602,1,1,1055.8,
modernbert,pretrained,nazario,nazario:350,1,1,1055.8,
modernbert,pretrained,nazario,nazario:818,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1342,1,0,1055.8,
modernbert,pretrained,nazario,nazario:366,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1108,1,1,1055.8,
modernbert,pretrained,nazario,nazario:598,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1213,1,0,1055.8,
modernbert,pretrained,nazario,nazario:427,1,1,1055.8,
modernbert,pretrained,nazario,nazario:679,1,0,1055.8,
modernbert,pretrained,nazario,nazario:964,1,1,1055.8,
modernbert,pretrained,nazario,nazario:413,1,1,1055.8,
modernbert,pretrained,nazario,nazario:743,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1398,1,0,1055.8,
modernbert,pretrained,nazario,nazario:678,1,0,1055.8,
modernbert,pretrained,nazario,nazario:1176,1,0,1055.8,
modernbert,pretrained,nazario,nazario:982,1,1,1055.8,
modernbert,pretrained,nazario,nazario:1029,1,0,1055.8,
modernbert,pretrained,enron,enron:6861,1,1,959.1,
modernbert,pretrained,enron,enron:9711,1,0,959.1,
modernbert,pretrained,enron,enron:8157,1,0,959.1,
modernbert,pretrained,enron,enron:5895,1,0,959.1,
modernbert,pretrained,enron,enron:7650,1,1,959.1,
modernbert,pretrained,enron,enron:7524,1,1,959.1,
modernbert,pretrained,enron,enron:8586,1,0,959.1,
modernbert,pretrained,enron,enron:9435,1,1,959.1,
modernbert,pretrained,enron,enron:9382,1,1,959.1,
modernbert,pretrained,enron,enron:5665,1,1,959.1,
modernbert,pretrained,enron,enron:8777,1,1,959.1,
modernbert,pretrained,enron,enron:9233,1,1,959.1,
modernbert,pretrained,enron,enron:6153,1,1,959.1,
modernbert,pretrained,enron,enron:6475,1,1,959.1,
modernbert,pretrained,enron,enron:6533,1,1,959.1,
modernbert,pretrained,enron,enron:9867,1,1,959.1,
modernbert,pretrained,enron,enron:5909,1,0,959.1,
modernbert,pretrained,enron,enron:9592,1,1,959.1,
modernbert,pretrained,enron,enron:5872,1,0,959.1,
modernbert,pretrained,enron,enron:7623,1,1,959.1,
modernbert,pretrained,enron,enron:7216,1,1,959.1,
modernbert,pretrained,enron,enron:6016,1,1,959.1,
modernbert,pretrained,enron,enron:9757,1,1,959.1,
modernbert,pretrained,enron,enron:5633,1,0,959.1,
modernbert,pretrained,enron,enron:7627,1,1,959.1,
modernbert,pretrained,enron,enron:8990,1,1,959.1,
modernbert,pretrained,enron,enron:6520,1,1,959.1,
modernbert,pretrained,enron,enron:9845,1,0,959.1,
modernbert,pretrained,enron,enron:5344,1,1,959.1,
modernbert,pretrained,enron,enron:5779,1,1,959.1,
modernbert,pretrained,enron,enron:8648,1,1,959.1,
modernbert,pretrained,enron,enron:8009,1,0,959.1,
modernbert,pretrained,enron,enron:5979,1,1,959.1,
modernbert,pretrained,enron,enron:7192,1,1,959.1,
modernbert,pretrained,enron,enron:6352,1,1,959.1,
modernbert,pretrained,enron,enron:7218,1,1,959.1,
modernbert,pretrained,enron,enron:8972,1,1,959.1,
modernbert,pretrained,enron,enron:8874,1,1,959.1,
modernbert,pretrained,enron,enron:7171,1,1,959.1,
modernbert,pretrained,enron,enron:6358,1,1,959.1,
modernbert,pretrained,enron,enron:5797,1,1,959.1,
modernbert,pretrained,enron,enron:7991,1,1,959.1,
modernbert,pretrained,enron,enron:5698,1,1,959.1,
modernbert,pretrained,enron,enron:6321,1,1,959.1,
modernbert,pretrained,enron,enron:5841,1,0,959.1,
modernbert,pretrained,enron,enron:9276,1,1,959.1,
modernbert,pretrained,enron,enron:8279,1,1,959.1,
modernbert,pretrained,enron,enron:6747,1,1,959.1,
modernbert,pretrained,enron,enron:5334,1,1,959.1,
modernbert,pretrained,enron,enron:8560,1,1,959.1,
modernbert,pretrained,enron,enron:5607,1,0,959.1,
modernbert,pretrained,enron,enron:5661,1,1,959.1,
modernbert,pretrained,enron,enron:8290,1,1,959.1,
modernbert,pretrained,enron,enron:7353,1,1,959.1,
modernbert,pretrained,enron,enron:8524,1,1,959.1,
modernbert,pretrained,enron,enron:9090,1,0,959.1,
modernbert,pretrained,enron,enron:7248,1,0,959.1,
modernbert,pretrained,enron,enron:6515,1,0,959.1,
modernbert,pretrained,enron,enron:8248,1,0,959.1,
modernbert,pretrained,enron,enron:7902,1,1,959.1,
modernbert,pretrained,enron,enron:9787,1,1,959.1,
modernbert,pretrained,enron,enron:9365,1,1,959.1,
modernbert,pretrained,enron,enron:6204,1,1,959.1,
modernbert,pretrained,enron,enron:6491,1,1,959.1,
modernbert,pretrained,enron,enron:7814,1,1,959.1,
modernbert,pretrained,enron,enron:6255,1,1,959.1,
modernbert,pretrained,enron,enron:7008,1,1,959.1,
modernbert,pretrained,enron,enron:5812,1,0,959.1,
modernbert,pretrained,enron,enron:6723,1,1,959.1,
modernbert,pretrained,enron,enron:7881,1,1,959.1,
modernbert,pretrained,enron,enron:7541,1,1,959.1,
modernbert,pretrained,enron,enron:9006,1,1,959.1,
modernbert,pretrained,enron,enron:8661,1,0,959.1,
modernbert,pretrained,enron,enron:9928,1,1,959.1,
modernbert,pretrained,enron,enron:6503,1,1,959.1,
modernbert,pretrained,enron,enron:9350,1,1,959.1,
modernbert,pretrained,enron,enron:5626,1,1,959.1,
modernbert,pretrained,enron,enron:7232,1,1,959.1,
modernbert,pretrained,enron,enron:7905,1,1,959.1,
modernbert,pretrained,enron,enron:6823,1,1,959.1,
modernbert,pretrained,enron,enron:5510,1,1,959.1,
modernbert,pretrained,enron,enron:7886,1,1,959.1,
modernbert,pretrained,enron,enron:9491,1,1,959.1,
modernbert,pretrained,enron,enron:6139,1,0,959.1,
modernbert,pretrained,enron,enron:6673,1,1,959.1,
modernbert,pretrained,enron,enron:8416,1,1,959.1,
modernbert,pretrained,enron,enron:7215,1,1,959.1,
modernbert,pretrained,enron,enron:6581,1,1,959.1,
modernbert,pretrained,enron,enron:6981,1,1,959.1,
modernbert,pretrained,enron,enron:7551,1,1,959.1,
modernbert,pretrained,enron,enron:9454,1,1,959.1,
modernbert,pretrained,enron,enron:8620,1,1,959.1,
modernbert,pretrained,enron,enron:6718,1,1,959.1,
modernbert,pretrained,enron,enron:8627,1,0,959.1,
modernbert,pretrained,enron,enron:9217,1,1,959.1,
modernbert,pretrained,enron,enron:8503,1,0,959.1,
modernbert,pretrained,enron,enron:8868,1,1,959.1,
modernbert,pretrained,enron,enron:7014,1,1,959.1,
modernbert,pretrained,enron,enron:6813,1,1,959.1,
modernbert,pretrained,enron,enron:7913,1,1,959.1,
modernbert,pretrained,enron,enron:9455,1,1,959.1,
modernbert,pretrained,enron,enron:6335,1,0,959.1,
modernbert,pretrained,enron,enron:9641,1,1,959.1,
modernbert,pretrained,enron,enron:9554,1,1,959.1,
modernbert,pretrained,enron,enron:9967,1,1,959.1,
modernbert,pretrained,enron,enron:5608,1,1,959.1,
modernbert,pretrained,enron,enron:9392,1,1,959.1,
modernbert,pretrained,enron,enron:6856,1,0,959.1,
modernbert,pretrained,enron,enron:6738,1,1,959.1,
modernbert,pretrained,enron,enron:5490,1,0,959.1,
modernbert,pretrained,enron,enron:7032,1,0,959.1,
modernbert,pretrained,enron,enron:8082,1,1,959.1,
modernbert,pretrained,enron,enron:8145,1,1,959.1,
modernbert,pretrained,enron,enron:5380,1,0,959.1,
modernbert,pretrained,enron,enron:9885,1,1,959.1,
modernbert,pretrained,enron,enron:8946,1,1,959.1,
modernbert,pretrained,enron,enron:6098,1,0,959.1,
modernbert,pretrained,enron,enron:9670,1,1,959.1,
modernbert,pretrained,enron,enron:7595,1,1,959.1,
modernbert,pretrained,enron,enron:6494,1,1,959.1,
modernbert,pretrained,enron,enron:6809,1,1,959.1,
modernbert,pretrained,enron,enron:6843,1,1,959.1,
modernbert,pretrained,enron,enron:9283,1,1,959.1,
modernbert,pretrained,enron,enron:7896,1,1,959.1,
modernbert,pretrained,enron,enron:6772,1,0,959.1,
modernbert,pretrained,enron,enron:5337,1,1,959.1,
modernbert,pretrained,enron,enron:9542,1,1,959.1,
modernbert,pretrained,enron,enron:9117,1,1,959.1,
modernbert,pretrained,enron,enron:6485,1,1,959.1,
modernbert,pretrained,enron,enron:5808,1,1,959.1,
modernbert,pretrained,enron,enron:6743,1,1,959.1,
modernbert,pretrained,enron,enron:9920,1,1,959.1,
modernbert,pretrained,enron,enron:8649,1,1,959.1,
modernbert,pretrained,enron,enron:6708,1,1,959.1,
modernbert,pretrained,enron,enron:9071,1,1,959.1,
modernbert,pretrained,enron,enron:5602,1,1,959.1,
modernbert,pretrained,enron,enron:8417,1,1,959.1,
modernbert,pretrained,enron,enron:7672,1,1,959.1,
modernbert,pretrained,enron,enron:7438,1,0,959.1,
modernbert,pretrained,enron,enron:7883,1,1,959.1,
modernbert,pretrained,enron,enron:6790,1,1,959.1,
modernbert,pretrained,enron,enron:5390,1,1,959.1,
modernbert,pretrained,enron,enron:6310,1,1,959.1,
modernbert,pretrained,enron,enron:7734,1,1,959.1,
modernbert,pretrained,enron,enron:8291,1,1,959.1,
modernbert,pretrained,enron,enron:5782,1,0,959.1,
modernbert,pretrained,enron,enron:9230,1,1,959.1,
modernbert,pretrained,enron,enron:6778,1,1,959.1,
modernbert,pretrained,enron,enron:9708,1,1,959.1,
modernbert,pretrained,enron,enron:9729,1,1,959.1,
modernbert,pretrained,enron,enron:3349,0,0,959.1,
modernbert,pretrained,enron,enron:491,0,0,959.1,
modernbert,pretrained,enron,enron:4521,0,0,959.1,
modernbert,pretrained,enron,enron:969,0,0,959.1,
modernbert,pretrained,enron,enron:5305,0,0,959.1,
modernbert,pretrained,enron,enron:1200,0,0,959.1,
modernbert,pretrained,enron,enron:1752,0,0,959.1,
modernbert,pretrained,enron,enron:497,0,0,959.1,
modernbert,pretrained,enron,enron:3306,0,0,959.1,
modernbert,pretrained,enron,enron:3615,0,0,959.1,
modernbert,pretrained,enron,enron:2348,0,0,959.1,
modernbert,pretrained,enron,enron:4524,0,0,959.1,
modernbert,pretrained,enron,enron:893,0,0,959.1,
modernbert,pretrained,enron,enron:2302,0,0,959.1,
modernbert,pretrained,enron,enron:2364,0,0,959.1,
modernbert,pretrained,enron,enron:3667,0,0,959.1,
modernbert,pretrained,enron,enron:240,0,0,959.1,
modernbert,pretrained,enron,enron:2080,0,1,959.1,
modernbert,pretrained,enron,enron:1425,0,0,959.1,
modernbert,pretrained,enron,enron:5014,0,0,959.1,
modernbert,pretrained,enron,enron:1773,0,0,959.1,
modernbert,pretrained,enron,enron:3184,0,0,959.1,
modernbert,pretrained,enron,enron:4374,0,1,959.1,
modernbert,pretrained,enron,enron:1620,0,0,959.1,
modernbert,pretrained,enron,enron:5043,0,0,959.1,
modernbert,pretrained,enron,enron:1616,0,0,959.1,
modernbert,pretrained,enron,enron:168,0,0,959.1,
modernbert,pretrained,enron,enron:1034,0,0,959.1,
modernbert,pretrained,enron,enron:2226,0,0,959.1,
modernbert,pretrained,enron,enron:5267,0,0,959.1,
modernbert,pretrained,enron,enron:1379,0,1,959.1,
modernbert,pretrained,enron,enron:5040,0,0,959.1,
modernbert,pretrained,enron,enron:4331,0,0,959.1,
modernbert,pretrained,enron,enron:4725,0,0,959.1,
modernbert,pretrained,enron,enron:746,0,0,959.1,
modernbert,pretrained,enron,enron:3213,0,1,959.1,
modernbert,pretrained,enron,enron:4828,0,0,959.1,
modernbert,pretrained,enron,enron:418,0,0,959.1,
modernbert,pretrained,enron,enron:4526,0,0,959.1,
modernbert,pretrained,enron,enron:4763,0,0,959.1,
modernbert,pretrained,enron,enron:5199,0,0,959.1,
modernbert,pretrained,enron,enron:3702,0,0,959.1,
modernbert,pretrained,enron,enron:505,0,0,959.1,
modernbert,pretrained,enron,enron:79,0,1,959.1,
modernbert,pretrained,enron,enron:84,0,0,959.1,
modernbert,pretrained,enron,enron:2577,0,0,959.1,
modernbert,pretrained,enron,enron:4180,0,0,959.1,
modernbert,pretrained,enron,enron:5100,0,0,959.1,
modernbert,pretrained,enron,enron:4907,0,0,959.1,
modernbert,pretrained,enron,enron:1532,0,0,959.1,
modernbert,pretrained,enron,enron:8,0,0,959.1,
modernbert,pretrained,enron,enron:4085,0,0,959.1,
modernbert,pretrained,enron,enron:589,0,1,959.1,
modernbert,pretrained,enron,enron:426,0,0,959.1,
modernbert,pretrained,enron,enron:4230,0,0,959.1,
modernbert,pretrained,enron,enron:4080,0,0,959.1,
modernbert,pretrained,enron,enron:3044,0,0,959.1,
modernbert,pretrained,enron,enron:1041,0,0,959.1,
modernbert,pretrained,enron,enron:2072,0,0,959.1,
modernbert,pretrained,enron,enron:465,0,0,959.1,
modernbert,pretrained,enron,enron:296,0,0,959.1,
modernbert,pretrained,enron,enron:4955,0,0,959.1,
modernbert,pretrained,enron,enron:1129,0,0,959.1,
modernbert,pretrained,enron,enron:1612,0,0,959.1,
modernbert,pretrained,enron,enron:373,0,0,959.1,
modernbert,pretrained,enron,enron:4951,0,0,959.1,
modernbert,pretrained,enron,enron:1115,0,0,959.1,
